    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 1976.8334  313    -0.18    -3.00     0.88       0.4386       0.0000       6.3404      17.3725    1519.2661
 1976.8334  314    -0.43    -3.39     2.30       0.4273       0.0000       6.3308      16.6733    1501.1737
 1976.8334  315    -3.04   -10.08     0.00       0.4008       0.0000       6.3071      15.7831    1476.6899
 1976.8334  316    -3.07   -16.51     0.00       0.3854       0.0000       6.2852      14.8624    1450.3528
 1976.8334  317    -0.68   -13.35     0.00       0.3732       0.0000       6.2780      14.1216    1429.8932
 1976.8334  318     4.68    -1.83     0.00       0.3666       0.0000       6.2876      13.6868    1420.2717
 1976.8334  319     1.00    -7.94     0.00       0.3568       0.0000       6.2645      13.0835    1403.8466
 1976.8334  320     1.70    -5.39     0.00       0.3486       0.0000       6.2575      12.5748    1390.5267
 1976.8334  321     3.16    -5.97     0.00       0.3411       0.0000       6.2481      12.1050    1378.2641
 1976.8334  322    -4.52    -8.15     0.57       0.3433       0.0000       6.2256      11.5596    1361.7681
 1976.8334  323    -6.31   -12.85     0.00       0.3219       0.0000       6.2053      10.9706    1343.8635
 1976.8334  324    -2.85    -9.73     0.00       0.3146       0.0000       6.2011      10.5251    1331.2551
 1976.8334  325    -0.48    -4.51     0.00       0.3095       0.0000       6.2001      10.1945    1322.9816
 1976.8334  326     6.26    -1.49     0.00       0.3065       0.0000       6.2040       9.9820    1319.3399
 1976.8334  327     7.76    -0.27     0.00       0.3039       0.0000       6.2011       9.7902    1316.3507
 1976.8334  328     6.53    -1.17     0.00       0.3005       0.0000       6.1913       9.5612    1311.5630
 1976.8334  329     7.92     1.25     0.00       0.2931       0.0000       5.5182       9.3932    1309.2186
 1976.8334  330     8.98     0.50     0.00       0.2942       0.0000       4.3947       9.3240    1316.5221
 1976.8334  331    15.67    -0.02     0.00       0.3264       0.0000       4.3656       9.3609    1324.9525
 1976.8334  332     9.34    -3.96     0.00       0.2897       0.0000       3.2488       8.7328    1318.9006
 1976.8334  333     4.38    -3.54     0.00       0.2817       0.0000       2.7896       7.3276    1310.6824
 1976.8334  334     3.94    -2.70     0.00       0.3202       0.0000       2.4203       6.7986    1303.9309
 1976.8334  335     9.91    -3.74     0.00       0.4319       0.0000       1.5535       6.7579    1301.5434
 1976.9166  336    15.62    -2.78     0.00       0.5499       0.1484       1.1749       7.3815    1250.6726
 1976.9166  337     9.46    -0.81     0.00       0.4259       0.1172       1.2496       7.3193    1248.6772
 1976.9166  338    10.02    -3.53     0.00       0.2545       0.0717       1.3207       7.2565    1234.1131
 1976.9166  339    -1.25    -6.01     0.00       0.2507       0.0714       1.3403       7.1915    1207.4010
 1976.9166  340    -2.10    -8.62     0.00       0.2461       0.0709       1.3613       7.1226    1175.2614
 1976.9166  341     2.46    -9.48     0.00       0.2420       0.0710       1.4064       7.0504    1147.2818
 1976.9166  342     4.04    -8.78     0.00       0.2387       0.0716       1.4627       6.9761    1126.7669
 1976.9166  343     6.45    -5.75     0.00       0.2372       0.0731       1.5381       6.9019    1120.1410
 1976.9166  344     4.42    -7.47     0.00       0.2347       0.0742       1.5889       6.8273    1105.7467
 1976.9166  345     7.31    -6.09     0.00       0.2331       0.0761       1.6651       6.7530    1098.3371
 1976.9166  346     8.09    -6.22     0.00       0.2314       0.0784       1.7402       6.6791    1090.5239
 1976.9166  347     5.13    -7.25     0.00       0.2292       0.0801       1.7977       6.6050    1078.6954
 1976.9166  348     7.63    -5.79     0.00       0.2279       0.0829       1.8790       6.5316    1073.8235
 1976.9166  349    15.40    -4.12     0.00       0.2276       0.0882       2.0060       6.4602    1076.3969
 1976.9166  350     2.89    -4.49     0.00       0.2264       0.0905       2.0527       6.3904    1072.9238
 1976.9166  351     2.89    -8.93     0.00       0.2233       0.0924       2.0865       6.3194    1054.3589
 1976.9166  352    11.14    -3.61     0.41       0.2248       0.0000       1.8435       6.2516    1070.3155
 1976.9166  353    -3.92   -23.42     0.07       0.2232       0.0000       1.8212       6.1855    1063.4275
 1976.9166  354   -18.35   -23.76     0.00       0.2209       0.0000       1.8094       6.1187    1050.5003
 1976.9166  355   -17.89   -25.34     0.00       0.2188       0.0000       1.8060       6.0511    1039.5657
 1976.9166  356   -18.13   -24.99     0.00       0.2168       0.0000       1.8037       5.9832    1030.3369
 1976.9166  357    -9.94   -20.27     0.00       0.2159       0.0000       1.8108       5.9160    1028.2623
 1976.9166  358   -12.40   -21.26     0.00       0.2146       0.0000       1.8076       5.8497    1023.9757
 1976.9166  359    -6.89   -19.28     0.00       0.2139       0.0000       1.8117       5.7847    1023.3229
 1976.9166  360   -10.37   -22.15     0.00       0.2126       0.0000       1.8068       5.7206    1019.1160
 1976.9166  361    -1.41   -17.99     0.16       0.2123       0.0000       1.8154       5.6581    1021.5767
 1976.9166  362    -6.30   -12.51     0.00       0.2119       0.0000       1.8161       5.5977    1023.2292
 1976.9166  363    -4.32   -20.83     0.00       0.2110       0.0000       1.8117       5.5386    1021.2938
 1976.9166  364   -14.87   -21.63     0.36       0.2095       0.0000       1.8046       5.4799    1015.3744
 1976.9166  365   -13.95   -18.70     0.00       0.2085       0.0000       1.8058       5.4216    1012.1525
 1976.9166  366   -13.13   -17.82     0.00       0.2075       0.0000       1.8060       5.3642    1009.9225
 1977.0000    1    -9.76   -22.09     0.55       0.3145       0.0000       1.8067       5.8078    1008.5772
 1977.0000    2   -19.87   -24.60     0.00       0.2096       0.0000       1.7985       5.7410    1002.3738
 1977.0000    3   -20.74   -31.34     0.00       0.2079       0.0000       1.7923       5.6741     994.3954
 1977.0000    4    -8.93   -32.04     0.09       0.2069       0.0000       1.7975       5.6079     992.0318
 1977.0000    5    -5.58   -19.68     0.15       0.2067       0.0000       1.8065       5.5436     995.4657
 1977.0000    6   -18.50   -28.60     0.00       0.2053       0.0000       1.7942       5.4804     989.9121
 1977.0000    7   -15.24   -28.16     0.00       0.2042       0.0000       1.7950       5.4176     986.6385
 1977.0000    8   -19.00   -29.67     0.03       0.2029       0.0000       1.7910       5.3553     981.9510
 1977.0000    9    -7.69   -26.41     0.00       0.2023       0.0000       1.7983       5.2942     982.8559
 1977.0000   10    -9.65   -21.97     0.17       0.2019       0.0000       1.8003       5.2349     984.3064
 1977.0000   11    -8.12   -21.54     0.07       0.2015       0.0000       1.8017       5.1773     985.9425
 1977.0000   12   -18.57   -25.96     0.22       0.2005       0.0000       1.7946       5.1207     982.8036
 1977.0000   13    -8.31   -21.30     0.03       0.2001       0.0000       1.8019       5.0655     985.0092
 1977.0000   14     1.80   -18.97     0.00       0.2003       0.0000       1.8088       5.0125     990.4066
 1977.0000   15     5.79    -3.87     0.00       0.2011       0.0000       1.8204       4.9629    1000.9209
 1977.0000   16     2.73    -4.26     0.19       0.2016       0.0000       1.8208       4.9165    1008.3327
 1977.0000   17    -0.77    -8.28     0.00       0.2016       0.0000       1.8182       4.8723    1012.1284
 1977.0000   18    -6.69   -13.55     0.00       0.2011       0.0000       1.8129       4.8294    1011.8539
 1977.0000   19     1.37   -13.16     0.00       0.2010       0.0000       1.8176       4.7878    1015.0226
 1977.0000   20    -8.08   -12.87     0.00       0.2005       0.0000       1.8131       4.7474    1014.6176
 1977.0000   21    -5.95    -9.90     0.00       0.2003       0.0000       1.8160       4.7080    1016.4008
 1977.0000   22    -6.80    -9.19     0.00       0.2001       0.0000       1.8164       4.6699    1017.9371
 1977.0000   23    -6.65   -12.79     0.00       0.1997       0.0000       1.8148       4.6327    1018.1019
 1977.0000   24   -12.04   -24.12     0.16       0.1985       0.0000       1.8059       4.5955    1012.9163
 1977.0000   25    -3.95   -21.29     0.00       0.1981       0.0000       1.8109       4.5585    1012.6612
 1977.0000   26    -6.08   -13.78     0.50       0.1979       0.0000       1.8150       4.5230    1014.8175
 1977.0000   27    -6.43   -15.03     0.00       0.1977       0.0000       1.8146       4.4893    1015.9221
 1977.0000   28    -3.43   -13.56     0.00       0.1976       0.0000       1.8172       4.4574    1018.1797
 1977.0000   29    -0.88   -14.38     0.00       0.1975       0.0000       1.8186       4.4274    1020.5385
 1977.0000   30     0.30   -13.10     0.00       0.1975       0.0000       1.8205       4.3992    1023.2717
 1977.0000   31     3.29    -6.59     0.00       0.1979       0.0000       1.8261       4.3730    1028.6143
 1977.0834   32     1.76    -7.92     0.00       0.2987       0.0000       1.8259       4.8960    1142.6565
 1977.0834   33     3.52    -4.69     0.15       0.2957       0.0000       1.8296       4.8671    1148.1690
 1977.0834   34     0.85   -20.74     0.00       0.2173       0.0000       1.8203       4.8382    1145.7014
 1977.0834   35    -7.41   -18.44     0.00       0.2165       0.0000       1.8168       4.8090    1141.9966
 1977.0834   36     1.97   -17.67     0.00       0.2163       0.0000       1.8084       4.7802    1143.0625
 1977.0834   37    -3.76   -15.12     0.00       0.2159       0.0000       1.8069       4.7525    1142.6582
 1977.0834   38     5.89    -8.05     0.00       0.2165       0.0000       1.0625       4.7271    1148.9613
 1977.0834   39     4.39    -7.29     0.00       0.2168       0.0000       0.9098       4.7036    1153.5913
 1977.0834   40     3.78    -5.48     0.00       0.2172       0.0000       0.9102       4.6818    1158.0643
 1977.0834   41     3.72   -10.46     0.04       0.2171       0.0000       0.9086       4.6613    1159.5549
 1977.0834   42    -3.94   -14.47     0.00       0.2163       0.0000       0.9043       4.6411    1155.5760
 1977.0834   43    -5.25   -13.88     0.00       0.2157       0.0000       0.9033       4.6214    1152.4539
 1977.0834   44     7.05    -7.81     0.00       0.2150       0.0536       0.9022       4.6020    1149.4411
 1977.0834   45     5.38    -6.48     0.00       0.2147       0.0537       0.9030       4.5835    1148.9860
 1977.0834   46    -3.41   -11.12     0.00       0.2118       0.0531       0.8879       4.5626    1129.0869
 1977.0834   47    -5.76   -13.23     0.00       0.2086       0.0524       0.8803       4.5393    1107.2641
 1977.0834   48    -5.36   -11.27     0.11       0.2092       0.0000       0.8971       4.5179    1113.8678
 1977.0834   49    -4.51   -10.59     0.00       0.2095       0.0000       0.8978       4.4983    1118.6418
 1977.0834   50    -2.20    -5.86     0.30       0.2101       0.0000       0.9006       4.4805    1125.3586
 1977.0834   51     1.09    -5.84     0.00       0.2107       0.0000       0.9020       4.4645    1132.0154
 1977.0834   52    -2.03    -5.29     0.00       0.2110       0.0000       0.9014       4.4498    1136.2162
 1977.0834   53    -2.92    -5.07     0.05       0.2113       0.0000       0.9013       4.4362    1139.5940
 1977.0834   54     3.38    -4.51     0.00       0.2116       0.0527       0.9022       4.4238    1143.7396
 1977.0834   55     6.16    -4.07     0.00       0.2125       0.0532       0.9058       4.4133    1152.1532
 1977.0834   56     6.29    -1.70     0.00       0.2141       0.0539       0.9107       4.4051    1165.2785
 1977.0834   57     7.70    -2.16     0.04       0.2156       0.0546       0.9126       4.3992    1177.7813
 1977.0834   58     2.24    -6.54     0.00       0.2145       0.0548       0.9009       4.3909    1170.8925
 1977.0834   59     7.30    -4.01     0.00       0.2156       0.0560       0.9097       4.3858    1180.0318
 1977.1666   60     8.64    -5.53     0.00       0.3709       0.0988       0.9096       5.2905    1072.0191
 1977.1666   61    -2.38   -10.28     0.00       0.3612       0.0976       0.8911       5.2456    1053.1137
 1977.1666   62     0.00    -8.79     0.00       0.2048       0.0564       0.8938       5.1987    1045.5382
 1977.1666   63     0.13    -6.68     0.00       0.2042       0.0575       0.8962       5.1522    1043.8111
 1977.1666   64    -4.09    -9.95     0.00       0.2020       0.0578       0.8865       5.1047    1030.6975
 1977.1666   65    -1.42    -7.85     0.00       0.2012       0.0589       0.8908       5.0567    1027.6607
 1977.1666   66    -0.14    -5.06     0.15       0.2017       0.0000       0.8987       5.0108    1035.0507
 1977.1666   67    -0.57    -4.70     0.00       0.2020       0.0000       0.8990       4.9673    1040.2602
 1977.1666   68    -1.01    -7.84     0.00       0.2019       0.0000       0.8979       4.9256    1042.5533
 1977.1666   69    -2.58    -5.37     0.00       0.2011       0.0595       0.8936       4.8846    1039.1453
 1977.1666   70    -0.72    -4.16     0.00       0.2010       0.0609       0.8969       4.8445    1041.5822
 1977.1666   71     0.35    -3.97     0.00       0.2011       0.0628       0.8985       4.8061    1045.5269
 1977.1666   72     6.65    -4.02     0.00       0.2025       0.0672       0.9067       4.7710    1059.1630
 1977.1666   73    13.44    -1.87     0.00      10.7653       3.9494       1.0257       4.7281    1089.0253
 1977.1666   74    15.43    -2.77     0.00       8.4520       3.5279       1.2421       4.6415    1117.9943
 1977.1666   75    11.71    -1.45     0.13       1.3537       4.3153       4.3779       4.5519    1137.0383
 1977.1666   76     4.88    -6.52     0.00       0.2098       0.6438       4.4835       4.4876    1128.0058
 1977.1666   77    10.73    -3.55     0.00       0.2119       0.6511       4.7903       4.4744    1143.7692
 1977.1666   78    18.29    -2.09     0.00       0.2173       0.6696       5.2008       4.4369    1182.3846
 1977.1666   79     8.71    -6.94     0.00       0.2164       0.6686       5.3180       4.3413    1175.9071
 1977.1666   80     8.88    -3.82     0.00       0.2183       0.6783       5.5641       4.3248    1180.9593
 1977.1666   81    10.13    -4.89     0.00       0.2204       0.6895       5.8099       4.2470    1186.8613
 1977.1666   82    10.97    -7.72     0.00       0.2224       0.7027       6.0457       4.1662    1187.3656
 1977.1666   83     6.29    -6.67     0.00       0.2230       0.7119       6.1954       4.1038    1176.2761
 1977.1666   84    11.34    -1.97     0.00       0.2290       0.7426       6.5234       4.1126    1190.1661
 1977.1666   85    19.28     1.17     0.00       0.2387       0.7890       6.9564       3.9754    1229.5905
 1977.1666   86    13.28     0.59     0.00       0.2401       0.8042       7.1293       3.5351    1235.8319
 1977.1666   87    10.64    -6.11     0.00       0.2394       0.8165       7.2495       3.3189    1212.1783
 1977.1666   88    14.06    -1.89     0.00       0.2447       0.8549       7.5599       3.2786    1208.8930
 1977.1666   89    19.22    -1.02     0.00       0.2505       0.8977       7.8985       3.0984    1214.8029
 1977.1666   90    11.94    -3.25     0.00       0.2460       0.8979       7.9674       2.7152    1180.3616
 1977.2500   91    -2.11    -3.66     0.00       0.2715       0.9947       7.8167       4.2536    1160.1461
 1977.2500   92    -1.74    -4.82     0.00       0.2555       0.9451       7.8445       4.2613    1116.8510
 1977.2500   93    -1.29   -10.67     0.00       0.2508       0.9412       7.8539       4.2598    1066.4168
 1977.2500   94     1.34    -8.15     0.00       0.2484       0.9479       7.9820       4.2511    1029.2023
 1977.2500   95     3.68    -3.75     0.00       0.2479       0.9624       8.1417       4.2380    1003.4958
 1977.2500   96    10.02     0.16     0.00       0.2494       0.9883       8.3988       4.1521     990.7027
 1977.2500   97    15.06     0.25     0.00       0.2480       1.0034       8.6458       3.8257     977.5623
 1977.2500   98    16.69    -0.80     0.00       0.2414       0.9937       8.8256       3.2661     956.7516
 1977.2500   99    16.55     2.52     0.00       0.2355       0.9854       9.0027       2.8032     937.0010
 1977.2500  100     5.44     0.63     0.05       0.2281       0.9414       8.8083       2.4310     933.0596
 1977.2500  101     6.89    -2.80     0.00       0.2232       0.9340       8.8635       2.3542     901.1082
 1977.2500  102    17.32    -0.15     0.00       0.2222       0.9477       9.1761       2.2392     885.5695
 1977.2500  103    21.98     1.85     0.00       0.2197       0.9534       9.4063       1.9682     875.7630
 1977.2500  104    11.28     0.63     0.00       0.2111       0.9261       9.2956       1.7445     839.1020
 1977.2500  105     5.57    -5.41     0.00       0.1998       0.8832       9.1780       1.5568     791.9029
 1977.2500  106     5.83    -8.10     0.00       0.1919       0.8565       9.1774       1.5103     751.4063
 1977.2500  107    11.64    -2.36     0.00       0.1902       0.8606       9.3728       1.5680     729.8026
 1977.2500  108    20.83    -2.19     0.00       0.1876       0.8604       9.6113       1.4032     720.4784
 1977.2500  109    15.16     1.82     0.00       0.1559       0.7227       9.6148       0.0000     703.8233
 1977.2500  110    14.15     4.07     1.26       0.3194       2.3282       7.5445       1.9299    1975.7250
 1977.2500  111     7.00     3.21     0.03       0.2491       1.2464       7.5797       1.8722    1557.3989
 1977.2500  112    13.45    -2.23     0.00       0.2547       0.8900       7.9514       1.8773    1543.3666
 1977.2500  113    14.48    -0.33     0.00       0.2631       0.8188       8.2856       1.9062    1531.6661
 1977.2500  114    18.03     3.78     0.10       0.2742       0.8672       8.5256       2.0581    1555.3123
 1977.2500  115    16.17     6.78     0.44       0.2745       0.8063       7.8566       2.3905    1679.2172
 1977.2500  116    10.18     7.22     0.03       0.2771       0.8225       7.9202       2.4081    1671.1205
 1977.2500  117    17.14     3.33     0.00       0.2896       0.8894       8.3578       2.5101    1670.3610
 1977.2500  118    17.41     3.90     0.00       0.3019       0.9651       8.6856       2.5836    1658.7716
 1977.2500  119    20.56     5.05     0.00       0.3169       1.0630       9.0517       2.6902    1646.3582
 1977.2500  120    21.66     7.36     0.00       0.3295       1.1632       9.3626       2.7663    1617.9103
 1977.3334  121    21.71     9.51     0.00       0.4517       1.6782       9.6143       9.5768    1516.0446
 1977.3334  122    19.40     9.09     2.04       0.4526       1.2691       5.9058      12.7156    2091.0770
 1977.3334  123    22.89    10.18     2.23       0.4756       1.3282       4.9397      12.4284    2192.1027
 1977.3334  124    17.83     7.16     2.11       0.4706       1.3098       4.8037      11.3940    2213.3155
 1977.3334  125     9.00     5.86     0.61       0.4286       1.1893       4.5685       9.6778    2136.8769
 1977.3334  126     7.10     4.76     0.04       0.3847       1.0648       4.6098       8.2344    2066.5947
 1977.3334  127    14.38    -0.22     1.53       0.3909       1.0794       4.7134       7.6066    2063.5501
 1977.3334  128    14.42     3.39     2.21       0.3875       1.0677       4.7110       7.2269    2077.5914
 1977.3334  129     6.25     3.40     0.69       0.3719       1.0226       4.5043       6.3843    2010.2639
 1977.3334  130     8.16     0.39     0.15       0.3403       0.9342       4.5625       5.7342    1965.1696
 1977.3334  131    11.98     1.22     0.00       0.3368       0.9235       4.9525       5.4533    1964.4639
 1977.3334  132    18.77     3.68     0.00       0.3502       0.9608       5.5168       5.6643    2034.9729
 1977.3334  133    15.15     7.76     2.61       0.3707       1.0127       4.7199       5.8127    2081.8393
 1977.3334  134    14.91     7.31     1.34       0.3790       1.0337       4.7244       5.9164    2112.3566
 1977.3334  135    20.45     7.43     0.13       0.3803       1.0357       5.0061       6.3221    2201.6689
 1977.3334  136    15.48     5.06     0.00       0.3808       1.0371       5.3599       6.2953    2207.4601
 1977.3334  137    16.90     4.33     0.00       0.6231       1.8354       5.8029      25.4183    2239.4410
 1977.3334  138    22.05     7.99     0.00       0.6279       1.8583       6.3638      23.8242    2356.2713
 1977.3334  139    25.79     9.49     0.00       0.6535       1.9560       6.9391      23.0255    2518.8640
 1977.3334  140    21.45     6.82     0.76       0.6554       1.9040       5.5179      21.6334    2625.9440
 1977.3334  141    20.61     9.64     0.14       0.6251       1.8121       5.7278      20.1007    2706.8445
 1977.3334  142    19.49     4.84     0.00       0.6078       1.7643       6.2104      18.2666    2726.4631
 1977.3334  143    22.32     7.20     0.00       0.6181       1.8065       6.7758      17.4771    2820.5782
 1977.3334  144    20.36     5.10     0.00       0.6181       1.8288       7.2007      16.3590    2847.3890
 1977.3334  145    21.01     6.58     0.41       0.6122       1.7708       6.6582      16.0341    2938.9802
 1977.3334  146    26.45     6.40     0.66       0.6811       1.9549       5.9822      16.9785    3143.9674
 1977.3334  147    22.55     9.27     0.00       0.6659       1.9167       6.5616      17.0258    3240.4357
 1977.3334  148    28.51    11.49     0.36       0.7214       2.0670       6.5082      18.4852    3522.3597
 1977.3334  149    28.78     9.41     0.23       0.7731       2.2157       6.7705      19.8221    3759.3982
 1977.3334  150     9.66     4.88     0.05       0.6848       1.9636       6.6558      17.2258    3354.0338
 1977.3334  151    14.67     7.58     0.00       0.6688       1.9309       7.0807      16.4086    3269.0033
 1977.4166  152    23.59     8.33     0.00       1.1203       3.2916       7.7242      44.3229    3537.9755
 1977.4166  153    26.71    13.71     0.24       1.0533       3.0633       7.7913      42.1574    3830.0771
 1977.4166  154    25.47    12.42     0.00       1.0758       3.1898       8.2426      39.1410    4003.4741
 1977.4166  155    28.12    13.42     0.12       1.1298       3.4164       8.6435      37.6358    4264.6140
 1977.4166  156    26.31    14.73     1.38       1.1859       3.3115       6.1101      40.4247    4781.6271
 1977.4166  157    17.90    10.94     1.54       1.1475       3.1919       5.0491      37.2003    4606.5128
 1977.4166  158    25.81    14.61     0.17       1.1507       3.1912       5.3988      37.5827    4900.7827
 1977.4166  159    26.45    12.65     0.06       1.1840       3.2809       6.0137      38.0545    5147.5823
 1977.4166  160    22.22     6.97     0.18       1.1568       3.1980       6.1362      36.5868    5065.4912
 1977.4166  161    20.08    10.73     0.07       1.1403       3.1573       6.5009      35.3959    5004.0591
 1977.4166  162    18.41     9.25     0.56       1.1600       3.1787       5.5581      34.8534    4914.6789
 1977.4166  163    22.18     6.64     0.50       1.1132       3.0424       5.3315      34.4868    4955.2631
 1977.4166  164    19.84     6.64     0.24       1.0919       2.9759       5.3481      33.5126    4883.2506
 1977.4166  165    20.01     7.69     0.01       1.0807       2.9438       5.9426      32.7880    4847.5531
 1977.4166  166    16.44     4.00     0.00       1.0247       2.8002       6.3966      30.6042    4591.3145
 1977.4166  167    19.51     6.42     0.00       1.0257       2.8294       6.9854      29.8579    4564.4891
 1977.4166  168    21.53    12.78     0.00       1.6646       5.0352       7.5235      75.4815    4758.3595
 1977.4166  169    18.32    12.67     0.11       1.5440       4.6596       7.5802      65.7083    4754.7606
 1977.4166  170    23.05    14.26     0.64       1.5495       4.4895       6.4336      63.5448    5128.7782
 1977.4166  171    26.87    16.31     0.30       1.5517       4.4771       6.4522      62.1709    5596.7379
 1977.4166  172    29.06    18.66     0.00       1.6421       4.7568       7.2295      62.2259    6133.7352
 1977.4166  173    25.98    10.86     0.00       1.6530       4.8586       7.8231      59.2629    6222.6522
 1977.4166  174    25.06    11.32     0.00       1.6754       5.0399       8.3657      56.6064    6261.4691
 1977.4166  175    28.80    14.76     0.40       1.7136       4.9983       8.0651      58.5699    6704.9414
 1977.4166  176    33.31    12.64     1.01       1.9386       5.5050       6.7768      65.9873    7432.7457
 1977.4166  177    22.31     6.85     0.81       1.8695       5.2836       5.7466      64.3003    7136.7216
 1977.4166  178    14.66     8.91     0.26       1.6329       4.5985       5.4543      58.2307    6529.9731
 1977.4166  179    21.74    10.39     0.15       1.6248       4.5638       5.8408      57.2046    6559.4256
 1977.4166  180    23.51     9.11     0.08       1.6342       4.5911       6.4728      56.7254    6623.9554
 1977.4166  181    23.91    12.10     0.28       1.6608       4.6435       6.4501      57.4216    6776.4151
 1977.5000  182    21.78    10.94     1.18       2.3996       6.6734       5.3492     107.4360    6547.4248
 1977.5000  183    24.54    14.71     0.63       2.1643       5.9839       5.3857      98.4122    6763.9649
 1977.5000  184    25.92    16.32     0.39       2.1008       5.7768       5.4228      92.2365    7041.5556
 1977.5000  185    25.25    16.58     0.11       2.0606       5.6412       5.7882      87.0767    7221.1504
 1977.5000  186    22.98    10.09     0.00       1.9720       5.3956       6.3843      80.0789    7090.6067
 1977.5000  187    27.96    13.56     0.19       1.9978       5.4506       6.7257      78.5636    7339.4322
 1977.5000  188    26.60    16.30     0.00       2.0348       5.5905       7.3349      77.2176    7497.7767
 1977.5000  189    25.07    13.65     0.00       2.0429       5.6907       7.8688      74.5870    7465.1515
 1977.5000  190    21.38     9.85     0.00       1.9837       5.6309       8.2693      69.4012    7151.8272
 1977.5000  191    24.92    10.84     0.00       2.0023       5.8470       8.8142      66.4814    7058.0924
 1977.5000  192    28.03    11.95     0.22       2.0068       5.8100       8.9331      66.0178    7149.4526
 1977.5000  193    32.01    14.94     0.00       2.1271       6.4062       9.5329      66.2309    7284.7056
 1977.5000  194    30.35    16.12     0.46       2.1121       5.9002       8.9516      71.6126    7737.1937
 1977.5000  195    26.72    17.70     0.53       2.2765       6.0477       8.0523      80.7271    8239.5869
 1977.5000  196    26.84     9.03     0.23       2.1612       5.7500       8.2143      79.4285    8108.8752
 1977.5000  197    21.25    10.24     0.35       2.0833       5.4658       7.7898      77.5591    7921.0830
 1977.5000  198    21.13    13.35     0.23       3.0417       8.6946       7.7414     156.1075    7834.4041
 1977.5000  199    22.07    15.85     0.00       2.8379       8.1991       8.2954     136.3399    7777.0269
 1977.5000  200    25.27    16.77     0.00       2.7474       8.1252       8.9011     121.7703    7806.7046
 1977.5000  201    30.53    15.43     0.41       2.6671       7.6999       8.6710     116.5523    8119.2946
 1977.5000  202    33.32    18.37     0.12       2.8028       8.3270       9.3018     117.5902    8250.9708
 1977.5000  203    29.77    17.56     0.02       2.8681       8.8935       9.7800     113.9815    8074.8510
 1977.5000  204    33.98    16.49     0.00       2.8378       9.3204      10.3398     102.3476    7792.1677
 1977.5000  205    34.57    19.48     0.00       2.7665       9.6320      10.7727      90.9335    7405.4694
 1977.5000  206    28.81    10.83     0.00       2.5482       9.3789      10.9076      76.9426    6697.4825
 1977.5000  207    27.76    13.94     0.00       2.3020       8.9129      11.1173      63.4895    6028.2314
 1977.5000  208    31.31    14.82     0.00       2.0589       8.3897      11.3548      51.9985    5345.0441
 1977.5000  209    38.54    14.65     0.00       1.8180       7.8031      11.6185      42.1611    4643.9818
 1977.5000  210    38.51    19.50     0.00       1.6131       7.2204      11.7588      34.7507    4078.9098
 1977.5000  211    29.46    11.77     0.00       1.4454       6.6805      11.5835      29.6412    3673.5839
 1977.5000  212    22.06    10.93     0.00       1.3251       6.2877      11.4303      25.5659    3530.6454
 1977.5834  213    25.91    12.70     0.06       1.7405       8.4599      11.4750      43.8587    3458.7759
 1977.5834  214    29.34    14.40     0.12       1.5651       9.7308      11.5099      38.6758    3427.4703
 1977.5834  215    25.41    11.22     0.00       1.4528       7.4609      11.3380      33.5083    3281.3275
 1977.5834  216    29.38    12.71     0.00       1.2919       6.7810      11.3216      27.3238    3066.3535
 1977.5834  217    29.92    14.54     2.04       3.9082      39.6963       8.8796     124.1257   17670.7423
 1977.5834  218    29.35    15.74     1.32       3.7178      30.4470       7.1967     143.1346   14333.5843
 1977.5834  219    20.48    10.86     0.02       3.2369      21.6569       7.7968     138.0495   11180.0992
 1977.5834  220    26.89    14.58     0.00       3.0210      16.9061       8.7988     133.1967    8877.8603
 1977.5834  221    28.76    12.80     0.00       2.9328      14.1192       9.6690     116.3078    8432.7555
 1977.5834  222    30.86    16.23     3.13       2.9587      10.3913       5.7857     127.8118    9188.9179
 1977.5834  223    27.50    12.69     8.42       3.0142       8.5763       5.5868     134.1238    9124.6665
 1977.5834  224    15.24     7.33     1.82       2.8035       7.3930       5.2680     122.4334    8675.1711
 1977.5834  225    21.57    10.31     0.00       2.7839       7.3335       5.8335     127.8731    8520.2473
 1977.5834  226    27.32    14.88     0.49       2.7227       7.1442       5.5380     121.2990    8617.2527
 1977.5834  227    26.89    10.76     0.28       2.7273       7.1361       5.5467     122.4536    8584.1435
 1977.5834  228    25.79    11.24     0.00       2.6772       6.9964       6.1404     120.2596    8510.1187
 1977.5834  229    28.00    11.51     0.00       2.5980       6.8022       6.7785     112.9041    8489.7095
 1977.5834  230    24.25    10.11     0.00       2.4933       6.5531       7.2368     104.4101    8330.3845
 1977.5834  231    26.81    13.20     0.04       2.4667       6.5283       7.7147      99.9482    8301.5680
 1977.5834  232    26.67    13.59     0.00       2.4533       6.5786       8.1729      95.7855    8236.3421
 1977.5834  233    29.31    16.00     0.00       2.4883       6.7988       8.6684      93.5513    8228.5386
 1977.5834  234    31.17    11.49     0.00       2.4996       7.0133       9.1206      89.7164    8095.3676
 1977.5834  235    25.50    10.67     0.00       2.4332       7.0011       9.3851      83.1411    7790.1661
 1977.5834  236    27.94    13.55     0.00       2.4071       7.1280       9.7551      78.4404    7560.2847
 1977.5834  237    28.38    15.58     0.00       2.3764       7.2488      10.0628      73.9455    7318.1063
 1977.5834  238    31.47    13.31     0.00       2.3233       7.3330      10.3717      68.7497    7002.6189
